100000355	00
100000356	02
100000357	17
100000358	17
100000359	00
100000360	15
100000361	12
100000362	16
100000363	02
100000363	14
100000363	16
100000363	19
100000364	15
100000365	14
100000366	02
100000366	17
100000366	22
100000366	23
100000368	15
100000369	16
100000370	16
100000373	00
100000373	01
100000373	09
100000375	16
100000375	17
100000377	01
100000377	16
100000379	16
100000380	15
100000380	17
100000381	19
100000382	15
100000383	17
100000384	09
100000385	17
100000386	02
100000387	16
100000389	14
100000389	17
100000390	16
100000391	15
100000394	17
100000394	18
100000397	18
100000398	06
100000398	07
100000398	18
100000400	11
100000400	13
100000401	18
100000404	18
100000406	04
100000408	03
100000408	04
100000408	18
100000409	11
100000409	21
100000411	04
100000413	17
100000414	00
100000414	01
100000415	01
100000417	12
100000420	00
100000421	16
100000422	13
100000423	19
100000424	18
100000425	18
100000425	19
100000426	16
100000426	17
100000427	03
100000428	16
100000429	14
100000430	16
100000430	17
100000431	19
100000431	22
100000432	01
100000432	18
100000433	23
100000434	07
100000434	18
100000435	15
100000436	23
100000437	16
100000438	06
100000438	07
100000439	18
100000440	16
100000440	17
100000440	19
100000441	01
100000442	00
100000443	13
100000444	06
100000445	16
100000446	13
100000446	21
100000447	05
100000448	09
100000448	19
100000449	21
100000451	01
100000451	07
100000452	18
100000453	19
100000454	00
100000454	01
100000454	02
100000454	17
100000454	21
100000454	22
100000455	11
100000456	11
100000456	15
100000456	21
100000456	22
100000456	23
100000457	02
100000457	04
100000458	17
100000459	02
100000460	17
100000460	21
100000461	02
100000462	02
100000463	06
100000463	08
100000463	16
100000463	18
100000463	22
100000464	02
100000465	06
100000465	18
100000466	19
100000469	17
100000469	18
100000472	01
100000472	09
100000476	17
100000478	13
100000479	18
100000483	07
100000484	02
100000484	19
100000484	21
100000485	02
100000486	09
100000487	01
100000487	19
100000487	21
100000488	19
100000491	04
100000492	23
100000493	04
100000493	05
100000494	18
100000495	19
100000498	13
100000498	18
100000499	02
100000500	19
100000501	21
100000502	00
100000504	03
100000506	04
100000507	15
100000507	16
100000509	21
100000510	21
100000512	06
100000513	05
100000514	19
100000514	23
100000515	02
100000516	16
100000517	19
100000517	21
100000518	19
100000519	16
100000519	19
100000520	15
100000521	03
100000522	09
100000523	15
100000524	05
100000524	08
100000524	09
100000524	11
100000525	19
100000526	21
100000527	15
100000528	18
100000529	19
100000530	02
100000532	09
100000533	01
100000534	01
100000535	14
100000535	15
100000536	00
100000537	02
100000538	02
100000538	09
100000539	02
100000540	19
100000541	05
100000541	06
100000542	17
100000543	01
100000543	02
100000543	05
100000544	17
100000544	18
100000546	02
100000549	02
100000550	15
100000550	16
100000550	18
100000551	01
100000552	17
100000553	19
100000554	15
100000554	18
100000556	13
100000556	17
100000557	21
100000558	21
100000559	17
100000562	19
100000564	04
100000565	21
100000567	02
100000568	02
100000568	03
100000568	05
100000570	21
100000572	19
100000572	22
100000573	16
100000575	14
100000575	17
100000575	21
100000576	21
100000583	22
100000584	21
100000586	23
100000587	02
100000587	08
100000587	11
100000589	01
100000590	15
100000590	23
100000591	21
100000592	02
100000593	02
100000594	02
100000595	21
100000596	02
100000596	21
100000597	05
100000597	18
100000597	22
100000598	14
100000599	02
100000600	02
100000601	00
100000601	17
100000601	21
100000602	00
100000603	08
100000604	22
100000605	02
100000606	17
100000607	22
100000608	01
100000608	09
100000608	11
100000608	16
100000608	19
100000609	06
100000610	16
100000610	17
100000611	01
100000612	13
100000613	04
100000614	19
100000615	19
100000615	23
100000616	02
100000617	06
100000618	17
100000618	22
100000619	21
100000620	02
100000621	02
100000621	19
100000623	06
100000624	00
100000625	02
100000625	04
100000626	21
100000627	02
100000627	13
100000628	18
100000629	15
100000629	19
100000630	02
100000631	21
100000632	02
100000633	21
100000633	23
100000634	16
100000635	23
100000636	11
100000636	22
100000638	16
100000639	23
100000644	03
100000644	04
100000644	05
100000645	23
100000647	23
100000650	22
100000652	12
100000652	23
100000653	23
100000654	02
100000656	00
100000660	00
100000660	03
100000661	00
100000663	13
100000664	02
100000665	00
100000666	05
100000668	00
100000669	23
100000670	00
100000671	01
100000672	00
100000673	01
100000674	02
100000677	02
100000679	14
100000679	18
100000680	11
100000681	02
100000682	02
100000682	03
100000682	16
100000683	12
100000683	15
100000685	02
100000685	03
100000686	01
100000686	02
100000686	21
100000686	22
100000687	01
100000688	01
100000689	22
100000689	23
100000690	23
100000691	02
100000692	08
100000692	11
100000692	23
100000693	01
100000694	02
100000694	05
100000694	21
100000695	04
100000696	02
100000696	23
100000697	21
100000698	18
100000698	23
100000699	04
100000699	09
100000699	22
100000699	23
100000700	01
100000700	18
100000700	21
100000701	14
100000702	23
100000703	01
100000703	14
100000703	16
100000703	18
100000704	05
100000705	01
100000705	05
100000705	23
100000706	12
100000707	02
100000708	05
100000709	00
100000710	07
100000711	22
100000712	01
100000713	06
100000714	00
100000715	00
100000715	01
100000716	12
100000716	13
100000717	01
100000718	02
100000719	07
100000719	19
100000720	15
100000720	16
100000720	17
100000721	01
100000722	01
100000723	21
100000724	19
100000725	21
100000725	23
100000726	08
100000727	03
100000728	01
100000729	11
100000732	02
100000733	06
100000736	03
100000739	00
100000740	14
100000742	02
100000745	16
100000746	01
100000746	12
100000747	03
100000748	02
100000749	03
100000749	04
100000750	03
100000752	03
100000753	04
100000754	05
100000754	14
100000757	03
100000757	04
100000757	15
100000758	03
100000759	22
100000761	15
100000762	18
100000765	02
100000768	05
100000769	18
100000770	02
100000770	17
100000770	18
100000770	19
100000770	23
100000771	05
100000772	06
100000773	09
100000773	19
100000776	18
100000777	02
100000777	21
100000777	22
100000778	14
100000778	15
100000779	17
100000781	14
100000782	23
100000785	05
100000786	01
100000786	06
100000790	06
100000794	02
100000795	18
100000796	02
100000797	03
100000798	14
100000798	22
100000799	02
100000800	02
100000801	11
100000802	11
100000803	02
100000804	11
100000805	08
100000806	04
100000807	16
100000808	00
100000808	15
100000808	16
100000808	23
100000809	00
100000809	01
100000809	02
100000809	04
100000809	22
100000809	23
100000810	18
100000811	06
100000812	01
100000812	15
100000813	02
100000814	15
100000814	17
100000814	22
100000815	18
100000816	02
100000817	08
100000818	07
100000819	23
100000820	05
100000821	15
100000822	15
100000823	02
100000823	21
100000824	02
100000825	01
100000826	06
100000828	23
100000830	06
100000832	13
100000833	17
100000834	05
100000841	02
100000842	09
100000844	14
100000845	07
100000847	17
100000848	02
100000848	07
100000849	06
100000850	09
100000852	09
100000855	16
100000856	06
100000857	09
100000858	02
100000858	04
100000859	09
100000864	13
100000865	01
100000866	06
100000866	11
100000866	12
100000867	18
100000869	06
100000871	01
100000871	11
100000872	07
100000873	00
100000874	02
100000875	08
100000876	07
100000878	03
100000879	13
100000879	14
100000879	18
100000880	09
100000880	12
100000881	07
100000882	01
100000883	18
100000883	19
100000884	03
100000884	08
100000884	16
100000885	00
100000885	03
100000885	04
100000885	22
100000886	17
100000887	01
100000887	21
100000888	00
100000888	21
100000891	03
100000892	01
100000893	07
100000893	09
100000893	22
100000894	11
100000896	07
100000897	15
100000898	04
100000899	04
100000900	13
100000901	01
100000901	23
100000902	01
100000902	02
100000902	04
100000902	06
100000902	08
100000902	09
100000902	16
100000904	06
100000905	17
100000907	13
100000907	17
100000907	19
100000908	08
100000908	22
100000911	05
100000912	08
100000915	13
100000916	02
100000918	11
100000919	12
100000919	13
100000921	08
100000927	13
100000927	18
100000928	14
100000933	17
100000934	21
100000938	01
100000938	04
100000943	02
100000943	19
100000943	23
100000944	06
100000946	11
100000950	18
100000956	15
100000957	01
100000958	15
100000959	02
100000960	19
100000961	13
100000962	11
100000963	11
100000964	13
100000965	19
100000966	08
100000967	12
100000968	12
100000969	23
100000970	05
100000971	18
100000972	12
100000972	13
100000973	12
100000974	12
100000975	12
100000976	15
100000977	11
100000978	02
100000979	21
100000980	01
100000980	03
100000980	08
100000981	11
100000982	01
100000982	15
100000983	16
100000986	08
100000987	02
100000987	11
100000987	14
100000989	06
100000989	19
100000990	12
100000991	11
100000992	01
100000993	06
100000994	14
100000995	18
100000997	01
100000999	08
100001000	05
100001001	12
100001001	16
100001001	17
100001002	04
100001003	06
100001003	14
100001004	03
100001007	04
100001008	00
100001008	03
100001008	13
100001008	16
100001008	21
100001009	02
100001009	17
100001010	14
100001011	06
100001018	16
100001021	17
100001021	18
100001022	15
100001025	16
100001026	16
100001027	16
100001028	17
100001030	22
100001031	16
100001031	17
100001031	18
100001032	16
100001034	21
100001035	08
100001036	17
100001037	17
100001038	15
100001039	17
100001041	05
100001042	04
100001043	19
100001044	18
100001045	17
100001046	17
100001046	22
100001047	18
100001048	18
100001050	23
100001052	14
100001052	18
100001053	03
100001053	23
100001054	05
100001055	16
100001056	16
100001057	19
100001057	23
100001058	05
100001059	06
100001060	18
100001060	21
100001060	22
100001061	07
100001062	16
100001063	14
100001064	15
100001065	22
100001066	05
100001067	03
100001067	18
100001068	00
100001068	04
100001068	05
100001068	06
100001068	21
100001069	07
100001070	02
100001071	02
100001072	11
100001072	13
100001072	15
100001073	23
100001074	17
100001075	08
100001075	12
100001076	01
100001077	02
100001078	12
100001079	14
100001080	08
100001081	17
100001082	22
100001083	15
100001083	16
100001084	01
100001084	02
100001084	21
100001085	02
100001086	14
100001087	07
100001088	00
100001088	04
100001090	11
100001090	18
100001091	03
100001092	01
100001093	05
100001094	12
100001095	16
100001097	18
100001097	19
100001097	22
100001098	18
100001099	16
100001099	17
100001099	18
100001100	12
100001101	07
100001101	19
100001101	21
100001102	03
100001102	06
100001102	13
100001102	19
100001103	15
100001104	12
100001104	21
100001105	02
100001106	17
100001109	18
100001110	01
100001110	17
100001110	18
100001111	18
100001112	17
100001114	06
100001116	19
100001123	19
100001124	12
100001124	22
100001128	14
100001129	02
100001129	19
100001130	17
100001130	19
100001131	22
100001133	19
100001136	02
100001138	08
100001139	13
100001140	02
100001143	08
100001143	09
100001143	15
100001144	17
100001146	02
100001147	23
100001148	18
100001151	18
100001152	17
100001153	14
100001155	12
100001155	16
100001155	21
100001157	21
100001157	22
100001158	02
100001160	04
100001162	14
100001162	15
100001162	16
100001162	21
100001165	02
100001165	21
100001166	23
100001167	19
100001168	12
100001168	18
100001169	09
100001169	15
100001169	18
100001169	19
100001170	00
100001171	11
100001172	00
100001173	08
100001174	18
100001175	03
100001176	12
100001177	08
100001177	19
100001178	02
100001179	04
100001180	07
100001181	02
100001182	01
100001182	03
100001182	05
100001182	23
100001183	16
100001184	17
100001185	17
100001186	00
100001187	01
100001187	14
100001189	01
100001190	19
100001191	23
100001192	21
100001193	04
100001194	14
100001195	00
100001195	01
100001195	16
100001195	17
100001195	21
100001195	23
100001196	17
100001198	18
100001199	11
100001200	21
100001201	00
100001201	02
100001201	19
100001202	02
100001203	03
100001203	21
100001204	12
100001206	21
100001211	18
100001213	22
100001214	22
100001217	21
100001220	21
100001221	00
100001223	03
100001223	12
100001223	21
100001225	01
100001225	21
100001229	02
100001229	05
100001231	00
100001231	01
100001231	02
100001231	15
100001231	19
100001232	01
100001233	03
100001235	19
100001237	02
100001238	01
100001238	02
100001239	19
100001240	01
100001240	04
100001241	01
100001243	13
100001245	01
100001246	00
100001247	09
100001247	13
100001248	21
100001249	16
100001250	01
100001251	11
100001252	23
100001253	22
100001254	19
100001255	00
100001256	16
100001256	19
100001257	07
100001258	16
100001259	23
100001260	02
100001260	06
100001260	17
100001261	08
100001261	23
100001262	13
100001263	02
100001264	03
100001265	00
100001265	16
100001265	17
100001266	02
100001267	05
100001268	01
100001269	01
100001270	00
100001271	02
100001272	03
100001273	02
100001274	21
100001275	18
100001276	16
100001277	02
100001277	16
100001277	21
100001278	08
100001278	09
100001278	11
100001279	11
100001280	02
100001282	08
100001286	02
100001287	08
100001288	16
100001289	08
100001290	23
100001291	03
100001292	07
100001293	16
100001295	02
100001297	22
100001300	18
100001300	23
100001301	02
100001302	08
100001303	00
100001305	02
100001307	03
100001308	03
100001309	05
100001311	02
100001311	03
100001312	12
100001313	03
100001313	04
100001314	02
100001316	01
100001317	04
100001317	05
100001317	07
100001318	06
100001319	05
100001320	05
100001322	14
100001323	06
100001324	08
100001325	07
100001325	08
100001327	06
100001328	05
100001328	06
100001329	06
100001330	05
100001331	03
100001333	04
100001333	23
100001334	07
100001338	08
100001341	11
100001353	17
100001354	06
100001354	13
100001356	00
100001356	02
100001357	05
100001357	06
100001358	02
100001359	02
100001360	06
100001361	16
100001362	01
100001362	05
100001362	17
100001363	01
100001363	07
100001364	01
100001364	06
100001364	13
100001365	02
100001366	03
100001367	02
100001367	19
100001367	22
100001367	23
100001368	07
100001369	07
100001370	14
100001371	22
100001373	21
100001374	05
100001375	07
100001376	04
100001377	05
100001378	21
100001379	02
100001379	07
100001379	19
100001379	21
100001380	07
100001381	04
100001382	05
100001382	11
100001383	07
100001384	07
100001385	01
100001385	17
100001386	05
100001386	16
100001387	03
100001387	21
100001388	04
100001388	06
100001389	00
100001389	01
100001390	02
100001391	05
100001391	13
100001391	17
100001392	06
100001393	19
100001394	06
100001395	02
100001396	04
100001397	06
100001398	03
100001413	17
100001428	09
100001437	19
100001439	01
100001459	01
100001460	13
100001464	01
100001466	08
100001468	09
100001474	19
100001481	17
100001482	01
100001482	09
100001482	16
100001488	02
100001489	01
100001490	12
100001491	01
100001492	01
100001493	02
100001494	09
100001496	06
100001497	08
100001497	16
100001497	18
100001498	07
100001499	01
100001499	02
100001500	02
100001501	01
100001502	04
100001503	09
100001504	13
100001505	19
100001506	09
100001506	14
100001506	21
100001507	09
100001512	12
100001522	15
100001522	16
100001526	17
100001533	22
100001535	07
100001535	18
100001536	00
100001537	00
100001539	11
100001540	01
100001549	06
100001554	01
100001556	11
100001561	11
100001565	18
100001566	02
100001566	12
100001566	14
100001571	11
100001572	12
100001580	11
100001581	14
100001582	08
100001582	09
100001586	08
100001586	11
100001594	12
100001598	14
100001599	00
100001600	01
100001600	02
100001601	11
100001602	14
100001603	21
100001604	14
100001605	01
100001605	09
100001605	11
100001605	15
100001606	17
100001607	08
100001607	11
100001607	21
100001608	07
100001609	01
100001610	03
100001611	22
100001612	02
100001612	17
100001613	19
100001614	08
100001614	09
100001614	11
100001614	17
100001614	18
100001614	19
100001615	02
100001615	23
100001616	02
100001617	11
100001618	17
100001619	07
100001619	08
100001619	21
100001632	18
100001633	12
100001635	13
100001646	13
100001646	14
100001646	19
100001646	22
100001652	01
100001656	13
100001671	04
100001671	07
100001671	21
100001677	02
100001680	18
100001680	23
100001683	14
100001686	14
100001691	13
100001698	02
100001698	16
100001700	18
100001704	09
100001705	01
100001707	06
100001708	14
100001708	17
100001709	12
100001710	22
100001711	02
100001712	02
100001712	11
100001712	15
100001713	11
100001714	01
100001715	16
100001716	02
100001717	11
100001718	12
100001718	18
100001719	12
100001719	13
100001719	15
100001720	14
100001720	15
100001721	12
100001722	14
100001723	13
100001724	01
100001725	13
100001726	12
100001727	01
100001727	14
100001728	18
100001728	19
100001728	21
100001729	18
100001730	15
100001742	14
100001744	15
100001744	19
100001753	21
100001762	19
100001762	21
100001763	14
100001763	15
100001769	08
100001772	16
100001782	15
100001784	17
100001790	00
100001795	12
100001796	13
100001797	07
100001799	07
100001806	02
100001806	13
100001806	21
100001807	02
100001807	16
100001807	17
100001808	00
100001808	02
100001808	12
100001809	17
100001809	18
100001810	07
100001811	15
100001812	02
100001812	11
100001812	14
100001812	15
100001813	03
100001814	01
100001814	15
100001815	03
100001816	14
100001816	16
100001817	03
100001819	02
100001819	13
100001819	14
100001819	15
100001819	16
100001819	21
100001820	12
100001821	01
100001821	11
100001821	12
100001822	19
100001823	16
100001824	15
100001824	16
100001824	17
100001825	15
100001825	21
100001826	02
100001827	04
100001828	15
100001829	04
100001829	07
100001829	16
100001829	17
100001830	15
100001831	17
100001832	15
100001838	15
100001838	16
100001848	16
100001848	19
100001855	16
100001855	19
100001865	16
100001867	17
100001867	18
100001874	17
100001885	01
100001887	18
100001888	02
100001888	17
100001889	19
100001892	19
100001894	07
100001895	19
100001896	04
100001896	19
100001897	19
100001899	11
100001899	14
100001899	18
100001900	22
100001901	17
100001902	12
100001903	16
100001904	06
100001904	08
100001904	09
100001904	14
100001904	22
100001905	19
100001906	05
100001906	06
100001907	11
100001908	18
100001909	14
100001910	16
100001911	15
100001912	18
100001913	16
100001914	13
100001914	14
100001914	15
100001915	06
100001915	23
100001916	18
100001917	17
100001917	18
100001918	08
100001919	18
100001919	19
100001922	01
100001923	05
100001924	15
100001925	17
100001926	14
100001926	18
100001926	19
100001926	22
100001927	15
100001928	14
100001929	19
100001930	21
100001931	11
100001933	01
100001935	21
100001940	22
100001941	19
100001944	02
100001948	12
100001950	02
100001952	07
100001955	21
100001959	18
100001961	02
100001962	01
100001962	14
100001962	15
100001962	17
100001963	01
100001965	17
100001966	23
100001969	21
100001970	21
100001973	22
100001974	22
100001975	15
100001975	17
100001976	21
100001979	14
100001980	09
100001985	02
100001985	23
100001987	14
100001987	15
100001987	18
100001995	16
100001996	00
100001996	22
100001996	23
100001997	00
100001997	03
100001997	21
100001998	21
100001999	21
100002000	13
100002001	21
100002002	15
100002002	22
100002003	21
100002005	02
100002006	02
100002007	14
100002007	18
100002008	03
100002009	02
100002010	11
100002011	19
100002012	02
100002012	22
100002013	02
100002014	02
100002015	01
100002015	07
100002016	02
100002016	12
100002016	18
100002016	19
100002016	23
100002017	23
100002018	16
100002019	02
100002019	08
100002019	12
100002019	14
100002020	21
100002021	03
100002022	04
100002023	19
100002024	11
100002024	14
100002025	00
100002025	02
100002026	04
100002027	16
100002028	09
100002028	11
100002029	02
100002030	12
100002031	02
100002032	15
100002032	16
100002035	22
100002043	16
100002045	23
100002048	02
100002049	04
100002050	01
100002050	18
100002059	21
100002060	23
100002062	00
100002062	15
100002064	00
100002064	02
100002067	01
100002067	16
100002068	00
100002068	18
100002068	23
100002074	00
100002076	11
100002099	02
100002104	03
100002105	04
100002108	02
100002112	03
100002113	03
100002114	15
100002114	17
100002115	02
100002115	14
100002116	14
100002117	02
100002118	22
100002119	02
100002119	03
100002119	04
100002119	07
100002120	01
100002121	01
100002121	02
100002122	03
100002123	04
100002124	00
100002125	03
100002126	02
100002127	04
100002128	02
100002129	00
100002129	21
100002130	00
100002131	09
100002131	21
100002132	00
100002132	07
100002132	18
100002133	02
100002134	17
100002134	21
100002136	00
100002138	03
100002144	08
100002147	04
100002153	11
100002153	12
100002155	04
100002163	05
100002166	17
100002166	19
100002170	05
100002172	00
100002175	05
100002181	18
100002181	19
100002182	07
100002182	12
100002188	07
100002189	07
100002192	00
100002193	21
100002197	11
100002199	11
100002200	05
100002200	11
100002201	14
100002201	19
100002202	00
100002203	18
100002204	01
100002205	11
100002205	13
100002206	13
100002207	22
100002208	06
100002209	03
100002210	22
100002211	18
100002212	04
100002213	05
100002213	15
100002214	11
100002214	12
100002215	07
100002216	05
100002217	01
100002217	17
100002220	08
100002222	00
100002223	04
100002223	15
100002224	00
100002225	08
100002226	16
100002227	00
100002228	00
100002229	03
100002231	02
100002231	03
100002232	18
100002233	01
100002234	05
100002235	04
100002236	02
100002236	03
100002236	05
100002236	06
100002236	21
100002237	19
100002238	02
100002238	18
100002239	15
100002239	17
100002240	09
100002241	18
100002244	21
100002245	23
100002253	08
100002254	07
100002254	09
100002260	01
100002265	01
100002266	01
100002268	00
100002274	01
100002276	07
100002277	09
100002277	18
100002281	11
100002283	21
100002283	23
100002285	11
100002287	12
100002290	14
100002292	08
100002292	12
100002296	11
100002298	08
100002298	09
100002298	13
100002299	09
100002300	12
100002300	16
100002301	02
100002301	04
100002301	13
100002302	11
100002303	02
100002305	01
100002306	01
100002306	02
100002306	08
100002306	09
100002306	11
100002306	16
100002306	18
100002306	21
100002307	01
100002307	07
100002308	01
100002309	07
100002310	06
100002311	17
100002312	15
100002313	13
100002315	01
100002316	01
100002316	09
100002316	15
100002317	03
100002318	02
100002319	01
100002319	02
100002319	19
100002320	14
100002321	09
100002321	15
100002321	18
100002323	02
100002324	11
100002325	16
100002326	02
100002326	09
100002327	02
100002328	19
100002329	11
100002330	19
100002331	19
100002332	13
100002337	18
100002337	21
100002341	13
100002341	16
100002344	14
100002346	18
100002347	09
100002348	15
100002349	19
100002352	00
100002355	01
100002355	13
100002355	18
100002356	01
100002361	13
100002363	11
100002364	01
100002366	17
100002368	21
100002371	21
100002372	01
100002372	07
100002373	15
100002374	00
100002374	06
100002374	15
100002379	16
100002381	02
100002382	06
100002386	14
100002386	15
100002388	09
100002388	12
100002388	17
100002388	18
100002388	19
100002388	23
100002390	00
100002390	02
100002390	13
100002390	17
100002390	18
100002390	23
100002396	00
100002396	01
100002396	13
100002396	15
100002396	16
100002396	17
100002396	18
100002397	14
100002399	14
100002400	14
100002401	14
100002402	01
100002402	21
100002403	09
100002403	13
100002404	15
100002405	21
100002406	02
100002407	12
100002408	02
100002408	17
100002409	05
100002409	08
100002410	00
100002410	01
100002410	02
100002410	22
100002411	03
100002411	15
100002412	22
100002413	02
100002414	15
100002415	16
100002416	07
100002417	06
100002418	17
100002419	19
100002420	02
100002421	21
100002422	06
100002422	09
100002423	13
100002423	16
100002424	08
100002425	01
100002425	23
100002426	01
100002427	14
100002428	15
100002429	21
100002430	16
100002431	15
100002432	17
100002433	08
100002433	11
100002434	14
100002435	00
100002436	01
100002436	07
100002439	21
100002441	01
100002441	18
100002442	18
100002443	19
100002446	06
100002446	16
100002450	18
100002451	15
100002451	19
100002453	15
100002454	02
100002455	19
100002456	02
100002457	02
100002460	17
100002467	02
100002468	03
100002470	02
100002472	19
100002472	22
100002475	13
100002475	14
100002476	17
100002477	00
100002477	19
100002477	21
100002480	02
100002483	02
100002483	18
100002483	23
100002487	02
100002487	13
100002487	19
100002487	23
100002490	09
100002491	17
100002492	21
100002493	11
100002493	21
100002494	06
100002495	18
100002497	00
100002498	01
100002498	17
100002499	00
100002499	02
100002499	19
100002500	02
100002501	18
100002501	22
100002502	04
100002502	13
100002503	02
100002503	18
100002504	04
100002505	17
100002505	19
100002506	15
100002507	14
100002507	19
100002508	00
100002508	17
100002508	18
100002508	23
100002509	08
100002510	01
100002511	02
100002511	03
100002512	02
100002513	00
100002514	14
100002515	12
100002515	15
100002515	16
100002515	17
100002515	21
100002516	01
100002517	17
100002518	01
100002519	19
100002528	21
100002532	21
100002532	22
100002536	23
100002541	01
100002544	23
100002546	12
100002547	01
100002549	01
100002549	02
100002549	22
100002559	16
100002562	18
100002563	04
100002563	06
100002576	17
100002578	05
100002581	07
100002581	22
100002582	09
100002583	07
100002585	22
100002586	17
100002587	22
100002588	13
100002589	06
100002589	21
100002589	23
100002590	23
100002591	03
100002591	04
100002591	19
100002592	18
100002593	15
100002595	05
100002595	21
100002596	19
100002597	15
100002598	01
100002600	01
100002601	00
100002602	22
100002603	08
100002603	09
100002604	19
100002605	00
100002606	02
100002607	02
100002608	02
100002608	22
100002609	00
100002610	04
100002610	06
100002611	05
100002612	22
100002613	00
100002615	13
100002616	07
100002617	00
100002618	01
100002618	15
100002619	02
100002619	03
100002620	19
100002620	22
100002621	07
100002623	19
100002627	08
100002627	16
100002627	17
100002630	21
100002632	13
100002634	17
100002634	18
100002637	01
100002646	17
100002647	14
100002648	14
100002651	05
100002651	18
100002653	00
100002653	09
100002657	01
100002657	23
100002658	09
100002658	14
100002667	22
100002669	21
100002671	15
100002671	16
100002673	15
100002676	01
100002682	16
100002683	05
100002684	09
